seed,drug_id,cutoff_month,forecast_start,forecast_end,top_analog,top_similarity,analog_2,analog_3,analog_4,analog_5,MASE,MAE,RMSE,MAPE,sMAPE,R2,Bias
94721,ANL_026,18,19,24,ANL_033,0.5479145906748722,ANL_002,ANL_030,ANL_015,ANL_014,6.006680376599037,86741.76465018709,87138.68229604278,25.138227780488236,28.76035723933433,-7.842077224147406,-86741.76465018709
94721,ANL_027,6,7,12,ANL_003,0.5715458600289435,ANL_033,ANL_006,ANL_011,ANL_026,1.2980116695440012,8164.493401431767,11692.974979948902,6.840610992594128,7.127010508533134,0.6084202149663268,-5076.602572307474
94721,ANL_027,9,10,15,ANL_003,0.5715458600289435,ANL_033,ANL_006,ANL_011,ANL_026,2.233688520427971,16401.695594437537,19791.358379958914,10.346334154517537,11.071958368885102,0.35156872166724984,-14173.519501095658
94721,ANL_027,12,13,18,ANL_003,0.5715458600289435,ANL_033,ANL_006,ANL_011,ANL_026,3.2171487645018257,28463.86992796465,31115.933978439076,14.532348700168054,15.80742124508718,-0.514656929002171,-28463.86992796465
94721,ANL_027,18,19,24,ANL_003,0.5715458600289435,ANL_033,ANL_006,ANL_011,ANL_026,3.9610614200568057,41568.077552914954,42134.18787054412,15.604646898521853,16.958492933023464,-3.6139934469038018,-41568.077552914954
94721,ANL_028,6,7,12,ANL_035,0.6327456711306907,ANL_021,ANL_017,ANL_013,ANL_031,23.720968020828117,13924.208228226105,13938.11861815351,124.31569494646679,76.5133387745113,-88.06093037609331,13924.208228226105
94721,ANL_028,9,10,15,ANL_035,0.6327456711306907,ANL_021,ANL_017,ANL_013,ANL_031,23.759331154967278,17884.836526901618,17942.37299265069,129.71802645378062,78.667830166398,-162.46394461716014,17884.836526901618
94721,ANL_028,12,13,18,ANL_035,0.6327456711306907,ANL_021,ANL_017,ANL_013,ANL_031,25.383764529480942,20318.549698370884,20347.788404883257,121.45223338507034,75.41756413277346,-85.59950696372056,20318.549698370884
94721,ANL_028,18,19,24,ANL_035,0.6327456711306907,ANL_021,ANL_017,ANL_013,ANL_031,29.48443466227638,27980.728494500287,28047.706487046686,118.28615487727588,74.18893725951393,-137.60754006106444,27980.728494500287
94721,ANL_029,6,7,12,ANL_035,0.5863894061883773,ANL_036,ANL_001,ANL_024,ANL_010,1.3085545251291473,11280.786850233351,12965.008408202903,9.089407076824283,9.374853084875445,0.6499506912932318,-6286.611005672082
94721,ANL_029,9,10,15,ANL_035,0.5863894061883773,ANL_036,ANL_001,ANL_024,ANL_010,1.6554801461112019,14098.89666435605,19412.165198262883,7.8760804705015435,8.420457997526503,0.49307184007633864,-14098.89666435605
94721,ANL_029,12,13,18,ANL_035,0.5863894061883773,ANL_036,ANL_001,ANL_024,ANL_010,2.299756822995255,21873.196212309962,25641.448814372758,9.663294693334313,10.302894755446216,0.42517919106626456,-20221.963680135217
94721,ANL_029,18,19,24,ANL_035,0.5863894061883773,ANL_036,ANL_001,ANL_024,ANL_010,4.585972720239266,55024.38903913905,57858.2895984457,16.86714544774318,18.512171261719388,-1.4466132123206088,-55024.38903913905
94721,ANL_030,6,7,12,ANL_002,0.507641854574311,ANL_026,ANL_009,ANL_022,ANL_015,2.7599156342699755,20388.048773479164,23335.56682700556,21.623939559515843,18.68088696539386,0.19367600922837924,18112.41238251606
94721,ANL_030,9,10,15,ANL_002,0.507641854574311,ANL_026,ANL_009,ANL_022,ANL_015,2.128053564618822,17922.733127915297,21175.029813635603,10.533567444999964,10.823390355536489,0.5707558619393374,-8411.69986113203
94721,ANL_030,12,13,18,ANL_002,0.507641854574311,ANL_026,ANL_009,ANL_022,ANL_015,2.5411634586691414,28005.238418553094,33639.44022421519,11.492247946111627,12.458786738221828,0.0555128235727792,-27386.0202769365
94721,ANL_030,18,19,24,ANL_002,0.507641854574311,ANL_026,ANL_009,ANL_022,ANL_015,6.0473839934250915,87655.7637992861,88988.43107612863,24.701132854788916,28.224296568560074,-6.712316590602898,-87655.7637992861
94721,ANL_031,6,7,12,ANL_002,0.5150953743392579,ANL_017,ANL_028,ANL_007,ANL_018,1.0916058255487937,3046.2352167764634,3594.457203589167,5.78511823911175,6.0201796224490085,0.34553988200408503,-3046.2352167764634
94721,ANL_031,9,10,15,ANL_002,0.5150953743392579,ANL_017,ANL_028,ANL_007,ANL_018,0.44671496595925986,1354.94233112518,1536.8576714884114,2.347571274894899,2.3315377453845985,0.9054076474963505,389.47861864115475
94721,ANL_031,12,13,18,ANL_002,0.5150953743392579,ANL_017,ANL_028,ANL_007,ANL_018,1.0530126884632207,3484.1318008461253,4002.553581704861,5.234233215416151,5.416661022693313,0.18596559836728677,-3484.1318008461253
94721,ANL_031,18,19,24,ANL_002,0.5150953743392579,ANL_017,ANL_028,ANL_007,ANL_018,1.965137016638343,6127.528410468546,7210.982511318145,7.885718609030906,7.483849213460505,-2.284354968697443,6127.528410468546
94721,ANL_032,6,7,12,ANL_015,0.4854459508997836,ANL_001,ANL_004,ANL_024,ANL_014,0.690788499316127,2801.6999955263477,3535.189010993432,2.797217634146487,2.7556197883896347,0.9132149435223254,1870.4001382709175
94721,ANL_032,9,10,15,ANL_015,0.4854459508997836,ANL_001,ANL_004,ANL_024,ANL_014,6.555952427567979,32451.145022408047,33096.413969093766,26.486957571310644,23.35237302565298,-4.221131697139132,32451.145022408047
94721,ANL_032,12,13,18,ANL_015,0.4854459508997836,ANL_001,ANL_004,ANL_024,ANL_014,14.443845004255419,78111.00070619474,79533.34579232275,53.00062727761284,41.77766447507487,-26.585227491729004,78111.00070619474
94721,ANL_032,18,19,24,ANL_015,0.4854459508997836,ANL_001,ANL_004,ANL_024,ANL_014,21.296417628109246,149716.3213865054,150629.98008628574,76.96009199409288,55.53744217497963,-92.85139648454138,149716.3213865054
94721,ANL_033,6,7,12,ANL_003,0.6758948613959339,ANL_027,ANL_026,ANL_006,ANL_011,8.227548588570436,45613.52937503449,46389.89802052239,31.53925928055025,37.50005805163803,-6.431948812092437,-45613.52937503449
94721,ANL_033,9,10,15,ANL_003,0.6758948613959339,ANL_027,ANL_026,ANL_006,ANL_011,6.740680412816384,40344.657440809264,40865.11449182435,24.07891793681567,27.456486481867447,-7.261463318109437,-40344.657440809264
94721,ANL_033,12,13,18,ANL_003,0.6758948613959339,ANL_027,ANL_026,ANL_006,ANL_011,3.9511910670601083,28906.554647423836,29393.60821333245,15.125910706540086,16.396390770705434,-1.9424895569366574,-28906.554647423836
94721,ANL_033,18,19,24,ANL_003,0.6758948613959339,ANL_027,ANL_026,ANL_006,ANL_011,1.606664759736754,13194.498065108719,14678.237520024317,5.680120787165228,5.668500655135285,0.46363720768356176,1530.7957498080261
94721,ANL_034,6,7,12,ANL_025,0.5693300412393862,ANL_018,ANL_005,ANL_017,ANL_020,4.0069437855600745,10762.65100801436,10859.118092995146,24.734684090057282,21.89432441299536,-4.383944744698583,10762.65100801436
94721,ANL_034,9,10,15,ANL_025,0.5693300412393862,ANL_018,ANL_005,ANL_017,ANL_020,5.4237083912330375,13199.2723336145,13372.87595765606,25.852956574498304,22.856585862925662,-30.13099225821389,13199.2723336145
94721,ANL_034,12,13,18,ANL_025,0.5693300412393862,ANL_018,ANL_005,ANL_017,ANL_020,7.676020272089605,20075.58429161326,20252.45847005469,36.217128909585576,30.608724904659862,-37.348078888617025,20075.58429161326
94721,ANL_034,18,19,24,ANL_025,0.5693300412393862,ANL_018,ANL_005,ANL_017,ANL_020,9.5398263533777,22345.07915089098,22463.7859936804,33.325999205220356,28.50707506353028,-25.993394774886287,22345.07915089098
94721,ANL_035,6,7,12,ANL_028,0.6327456711306907,ANL_029,ANL_017,ANL_008,ANL_020,12.631701758808203,19409.872922584684,19476.413066530688,55.05484557461967,43.13768618516209,-27.896250874199385,19409.872922584684
94721,ANL_035,9,10,15,ANL_028,0.6327456711306907,ANL_029,ANL_017,ANL_008,ANL_020,14.488279418591084,28014.899290773184,28107.85716406907,67.16582342031786,50.26607451294846,-47.116888362535825,28014.899290773184
94721,ANL_035,12,13,18,ANL_028,0.6327456711306907,ANL_029,ANL_017,ANL_008,ANL_020,18.163724621984382,34474.74933252636,34626.12154145311,70.3175280041931,51.954162591998745,-47.93651143874029,34474.74933252636
94721,ANL_035,18,19,24,ANL_028,0.6327456711306907,ANL_029,ANL_017,ANL_008,ANL_020,27.108420159092248,59856.986324226214,60229.921217900264,93.1479125084611,63.48872436318248,-172.16323994275467,59856.986324226214
94721,ANL_036,6,7,12,ANL_010,0.5159857520014827,ANL_005,ANL_022,ANL_029,ANL_001,5.185828594802453,73696.84732645663,74603.37814314151,33.151673782285805,39.81013649047926,-11.4389343219654,-73696.84732645663
94721,ANL_036,9,10,15,ANL_010,0.5159857520014827,ANL_005,ANL_022,ANL_029,ANL_001,5.245104073552275,77679.9913293092,77851.32345295079,31.44654118439763,37.38850395970727,-64.6912675870928,-77679.9913293092
94721,ANL_036,12,13,18,ANL_010,0.5159857520014827,ANL_005,ANL_022,ANL_029,ANL_001,4.45598447382295,65334.049444689714,66090.23379184405,23.671836152203216,26.892538205145705,-7.585716162935952,-65334.049444689714
94721,ANL_036,18,19,24,ANL_010,0.5159857520014827,ANL_005,ANL_022,ANL_029,ANL_001,3.2262864322760416,49359.71525361052,49657.518905632955,14.46667821181851,15.62213776619791,-7.267446617834061,-49359.71525361052
